Year,Task,Next.Year,Next.Task,label1,label2,label
1938,201,1949,201,201 (Yr 1938),201 (Yr 1949),201 (Yr 1938)
1938,202,1949,202,202 (Yr 1938),202 (Yr 1949),202 (Yr 1938)
1938,203,1949,203,203 (Yr 1938),203 (Yr 1949),203 (Yr 1938)
1938,204,1949,204,204 (Yr 1938),204 (Yr 1949),204 (Yr 1938)
1938,205,1949,205,205 (Yr 1938),205 (Yr 1949),205 (Yr 1938)
1938,206,1949,206,206 (Yr 1938),206 (Yr 1949),206 (Yr 1938)
1938,207,1949,NA,207 (Yr 1938),NA,207 (Yr 1938)
1938,208,1949,208,208 (Yr 1938),208 (Yr 1949),208 (Yr 1938)
1938,209,1949,209,209 (Yr 1938),209 (Yr 1949),209 (Yr 1938)
1938,210,1949,210,210 (Yr 1938),210 (Yr 1949),210 (Yr 1938)
1938,211,1949,211,211 (Yr 1938),211 (Yr 1949),211 (Yr 1938)
1938,212,1949,212,212 (Yr 1938),212 (Yr 1949),212 (Yr 1938)
1938,213,1949,213,213 (Yr 1938),213 (Yr 1949),213 (Yr 1938)
1938,214,1949,214,214 (Yr 1938),214 (Yr 1949),214 (Yr 1938)
1938,215,1949,215,215 (Yr 1938),215 (Yr 1949),215 (Yr 1938)
1938,216,1949,216,216 (Yr 1938),216 (Yr 1949),216 (Yr 1938)
1938,217,1949,217,217 (Yr 1938),217 (Yr 1949),217 (Yr 1938)
1938,218,1949,218,218 (Yr 1938),218 (Yr 1949),218 (Yr 1938)
1938,219,1949,219,219 (Yr 1938),219 (Yr 1949),219 (Yr 1938)
1938,220,1949,220,220 (Yr 1938),220 (Yr 1949),220 (Yr 1938)
1938,221,1949,221,221 (Yr 1938),221 (Yr 1949),221 (Yr 1938)
1949,201,1959,201,201 (Yr 1949),201 (Yr 1959),201 (Yr 1938)
1949,202,1959,202,202 (Yr 1949),202 (Yr 1959),202 (Yr 1938)
1949,203,1959,203,203 (Yr 1949),203 (Yr 1959),203 (Yr 1938)
1949,204,1959,204,204 (Yr 1949),204 (Yr 1959),204 (Yr 1938)
1949,205,1959,205,205 (Yr 1949),205 (Yr 1959),205 (Yr 1938)
1949,206,1959,206,206 (Yr 1949),206 (Yr 1959),206 (Yr 1938)
1949,207,1959,207,207 (Yr 1949),207 (Yr 1959),207 (Yr 1949)
1949,208,1959,208,208 (Yr 1949),208 (Yr 1959),208 (Yr 1938)
1949,209,1959,209,209 (Yr 1949),209 (Yr 1959),209 (Yr 1938)
1949,210,1959,210,210 (Yr 1949),210 (Yr 1959),210 (Yr 1938)
1949,211,1959,211,211 (Yr 1949),211 (Yr 1959),211 (Yr 1938)
1949,212,1959,212,212 (Yr 1949),212 (Yr 1959),212 (Yr 1938)
1949,213,1959,213,213 (Yr 1949),213 (Yr 1959),213 (Yr 1938)
1949,214,1959,214,214 (Yr 1949),214 (Yr 1959),214 (Yr 1938)
1949,215,1959,215,215 (Yr 1949),215 (Yr 1959),215 (Yr 1938)
1949,216,1959,216,216 (Yr 1949),216 (Yr 1959),216 (Yr 1938)
1949,217,1959,217,217 (Yr 1949),217 (Yr 1959),217 (Yr 1938)
1949,218,1959,218,218 (Yr 1949),218 (Yr 1959),218 (Yr 1938)
1949,219,1959,219,219 (Yr 1949),219 (Yr 1959),219 (Yr 1938)
1949,220,1959,220,220 (Yr 1949),220 (Yr 1959),220 (Yr 1938)
1949,221,1959,221,221 (Yr 1949),221 (Yr 1959),221 (Yr 1938)
1949,222,1959,NA,222 (Yr 1949),NA,222 (Yr 1949)
1949,223,1959,NA,223 (Yr 1949),NA,223 (Yr 1949)
1949,224,1959,224,224 (Yr 1949),224 (Yr 1959),224 (Yr 1949)
1949,261,1959,261,261 (Yr 1949),261 (Yr 1959),261 (Yr 1949)
1949,262,1959,262,262 (Yr 1949),262 (Yr 1959),262 (Yr 1949)
1949,263,1959,263,263 (Yr 1949),263 (Yr 1959),263 (Yr 1949)
1949,271,1959,271,271 (Yr 1949),271 (Yr 1959),271 (Yr 1949)
1949,272,1959,272,272 (Yr 1949),272 (Yr 1959),272 (Yr 1949)
1949,281,1959,281,281 (Yr 1949),281 (Yr 1959),281 (Yr 1949)
1959,201,1963,201,201 (Yr 1959),201 (Yr 1963),201 (Yr 1938)
1959,202,1963,202,202 (Yr 1959),202 (Yr 1963),202 (Yr 1938)
1959,203,1963,203,203 (Yr 1959),203 (Yr 1963),203 (Yr 1938)
1959,204,1963,204,204 (Yr 1959),204 (Yr 1963),204 (Yr 1938)
1959,205,1963,205,205 (Yr 1959),205 (Yr 1963),205 (Yr 1938)
1959,206,1963,NA,206 (Yr 1959),NA,206 (Yr 1938)
1959,207,1963,207,207 (Yr 1959),207 (Yr 1963),207 (Yr 1949)
1959,208,1963,208,208 (Yr 1959),208 (Yr 1963),208 (Yr 1938)
1959,209,1963,209,209 (Yr 1959),209 (Yr 1963),209 (Yr 1938)
1959,210,1963,210,210 (Yr 1959),210 (Yr 1963),210 (Yr 1938)
1959,211,1963,211,211 (Yr 1959),211 (Yr 1963),211 (Yr 1938)
1959,212,1963,212,212 (Yr 1959),212 (Yr 1963),212 (Yr 1938)
1959,213,1963,213,213 (Yr 1959),213 (Yr 1963),213 (Yr 1938)
1959,214,1963,214,214 (Yr 1959),214 (Yr 1963),214 (Yr 1938)
1959,215,1963,215,215 (Yr 1959),215 (Yr 1963),215 (Yr 1938)
1959,216,1963,216,216 (Yr 1959),216 (Yr 1963),216 (Yr 1938)
1959,217,1963,217,217 (Yr 1959),217 (Yr 1963),217 (Yr 1938)
1959,218,1963,218,218 (Yr 1959),218 (Yr 1963),218 (Yr 1938)
1959,219,1963,NA,219 (Yr 1959),NA,219 (Yr 1938)
1959,220,1963,220,220 (Yr 1959),220 (Yr 1963),220 (Yr 1938)
1959,221,1963,221,221 (Yr 1959),221 (Yr 1963),221 (Yr 1938)
1959,222,1963,222,222 (Yr 1959),222 (Yr 1963),222 (Yr 1959)
1959,224,1963,224,224 (Yr 1959),224 (Yr 1963),224 (Yr 1949)
1959,261,1963,261,261 (Yr 1959),261 (Yr 1963),261 (Yr 1949)
1959,262,1963,262,262 (Yr 1959),262 (Yr 1963),262 (Yr 1949)
1959,263,1963,263,263 (Yr 1959),263 (Yr 1963),263 (Yr 1949)
1959,270,1963,270,270 (Yr 1959),270 (Yr 1963),270 (Yr 1959)
1959,271,1963,271,271 (Yr 1959),271 (Yr 1963),271 (Yr 1949)
1959,272,1963,272,272 (Yr 1959),272 (Yr 1963),272 (Yr 1949)
1959,281,1963,281,281 (Yr 1959),281 (Yr 1963),281 (Yr 1949)
1963,201,1967,201,201 (Yr 1963),201 (Yr 1967),201 (Yr 1938)
1963,202,1967,202,202 (Yr 1963),202 (Yr 1967),202 (Yr 1938)
1963,203,1967,203,203 (Yr 1963),203 (Yr 1967),203 (Yr 1938)
1963,204,1967,204,204 (Yr 1963),204 (Yr 1967),204 (Yr 1938)
1963,205,1967,205,205 (Yr 1963),205 (Yr 1967),205 (Yr 1938)
1963,207,1967,207,207 (Yr 1963),207 (Yr 1967),207 (Yr 1949)
1963,208,1967,208,208 (Yr 1963),208 (Yr 1967),208 (Yr 1938)
1963,209,1967,209,209 (Yr 1963),209 (Yr 1967),209 (Yr 1938)
1963,210,1967,210,210 (Yr 1963),210 (Yr 1967),210 (Yr 1938)
1963,211,1967,211,211 (Yr 1963),211 (Yr 1967),211 (Yr 1938)
1963,212,1967,212,212 (Yr 1963),212 (Yr 1967),212 (Yr 1938)
1963,213,1967,213,213 (Yr 1963),213 (Yr 1967),213 (Yr 1938)
1963,214,1967,214,214 (Yr 1963),214 (Yr 1967),214 (Yr 1938)
1963,215,1967,215,215 (Yr 1963),215 (Yr 1967),215 (Yr 1938)
1963,216,1967,NA,216 (Yr 1963),NA,216 (Yr 1938)
1963,217,1967,217,217 (Yr 1963),217 (Yr 1967),217 (Yr 1938)
1963,218,1967,218,218 (Yr 1963),218 (Yr 1967),218 (Yr 1938)
1963,220,1967,220,220 (Yr 1963),220 (Yr 1967),220 (Yr 1938)
1963,221,1967,221,221 (Yr 1963),221 (Yr 1967),221 (Yr 1938)
1963,222,1967,222,222 (Yr 1963),222 (Yr 1967),222 (Yr 1959)
1963,224,1967,224,224 (Yr 1963),224 (Yr 1967),224 (Yr 1949)
1963,261,1967,261,261 (Yr 1963),261 (Yr 1967),261 (Yr 1949)
1963,262,1967,262,262 (Yr 1963),262 (Yr 1967),262 (Yr 1949)
1963,263,1967,263,263 (Yr 1963),263 (Yr 1967),263 (Yr 1949)
1963,270,1967,270,270 (Yr 1963),270 (Yr 1967),270 (Yr 1959)
1963,271,1967,271,271 (Yr 1963),271 (Yr 1967),271 (Yr 1949)
1963,272,1967,272,272 (Yr 1963),272 (Yr 1967),272 (Yr 1949)
1963,281,1967,281,281 (Yr 1963),281 (Yr 1967),281 (Yr 1949)
1967,201,1968,201,201 (Yr 1967),201 (Yr 1968),201 (Yr 1938)
1967,202,1968,202,202 (Yr 1967),202 (Yr 1968),202 (Yr 1938)
1967,203,1968,203,203 (Yr 1967),203 (Yr 1968),203 (Yr 1938)
1967,204,1968,204,204 (Yr 1967),204 (Yr 1968),204 (Yr 1938)
1967,205,1968,205,205 (Yr 1967),205 (Yr 1968),205 (Yr 1938)
1967,206,1968,206,206 (Yr 1967),206 (Yr 1968),206 (Yr 1967)
1967,207,1968,NA,207 (Yr 1967),NA,207 (Yr 1949)
1967,208,1968,208,208 (Yr 1967),208 (Yr 1968),208 (Yr 1938)
1967,209,1968,209,209 (Yr 1967),209 (Yr 1968),209 (Yr 1938)
1967,210,1968,210,210 (Yr 1967),210 (Yr 1968),210 (Yr 1938)
1967,211,1968,211,211 (Yr 1967),211 (Yr 1968),211 (Yr 1938)
1967,212,1968,212,212 (Yr 1967),212 (Yr 1968),212 (Yr 1938)
1967,213,1968,213,213 (Yr 1967),213 (Yr 1968),213 (Yr 1938)
1967,214,1968,214,214 (Yr 1967),214 (Yr 1968),214 (Yr 1938)
1967,215,1968,215,215 (Yr 1967),215 (Yr 1968),215 (Yr 1938)
1967,217,1968,217,217 (Yr 1967),217 (Yr 1968),217 (Yr 1938)
1967,218,1968,218,218 (Yr 1967),218 (Yr 1968),218 (Yr 1938)
1967,219,1968,219,219 (Yr 1967),219 (Yr 1968),219 (Yr 1967)
1967,220,1968,220,220 (Yr 1967),220 (Yr 1968),220 (Yr 1938)
1967,221,1968,221,221 (Yr 1967),221 (Yr 1968),221 (Yr 1938)
1967,222,1968,222,222 (Yr 1967),222 (Yr 1968),222 (Yr 1959)
1967,224,1968,224,224 (Yr 1967),224 (Yr 1968),224 (Yr 1949)
1967,261,1968,261,261 (Yr 1967),261 (Yr 1968),261 (Yr 1949)
1967,262,1968,262,262 (Yr 1967),262 (Yr 1968),262 (Yr 1949)
1967,263,1968,263,263 (Yr 1967),263 (Yr 1968),263 (Yr 1949)
1967,264,1968,264,264 (Yr 1967),264 (Yr 1968),264 (Yr 1967)
1967,270,1968,270,270 (Yr 1967),270 (Yr 1968),270 (Yr 1959)
1967,271,1968,271,271 (Yr 1967),271 (Yr 1968),271 (Yr 1949)
1967,272,1968,272,272 (Yr 1967),272 (Yr 1968),272 (Yr 1949)
1967,281,1968,281,281 (Yr 1967),281 (Yr 1968),281 (Yr 1949)
1968,201,1969,201,201 (Yr 1968),201 (Yr 1969),201 (Yr 1938)
1968,202,1969,202,202 (Yr 1968),202 (Yr 1969),202 (Yr 1938)
1968,203,1969,203,203 (Yr 1968),203 (Yr 1969),203 (Yr 1938)
1968,204,1969,204,204 (Yr 1968),204 (Yr 1969),204 (Yr 1938)
1968,205,1969,205,205 (Yr 1968),205 (Yr 1969),205 (Yr 1938)
1968,206,1969,206,206 (Yr 1968),206 (Yr 1969),206 (Yr 1967)
1968,208,1969,208,208 (Yr 1968),208 (Yr 1969),208 (Yr 1938)
1968,209,1969,209,209 (Yr 1968),209 (Yr 1969),209 (Yr 1938)
1968,210,1969,210,210 (Yr 1968),210 (Yr 1969),210 (Yr 1938)
1968,211,1969,211,211 (Yr 1968),211 (Yr 1969),211 (Yr 1938)
1968,212,1969,212,212 (Yr 1968),212 (Yr 1969),212 (Yr 1938)
1968,213,1969,213,213 (Yr 1968),213 (Yr 1969),213 (Yr 1938)
1968,214,1969,214,214 (Yr 1968),214 (Yr 1969),214 (Yr 1938)
1968,215,1969,215,215 (Yr 1968),215 (Yr 1969),215 (Yr 1938)
1968,217,1969,217,217 (Yr 1968),217 (Yr 1969),217 (Yr 1938)
1968,218,1969,218,218 (Yr 1968),218 (Yr 1969),218 (Yr 1938)
1968,219,1969,219,219 (Yr 1968),219 (Yr 1969),219 (Yr 1967)
1968,220,1969,220,220 (Yr 1968),220 (Yr 1969),220 (Yr 1938)
1968,221,1969,221,221 (Yr 1968),221 (Yr 1969),221 (Yr 1938)
1968,222,1969,222,222 (Yr 1968),222 (Yr 1969),222 (Yr 1959)
1968,224,1969,224,224 (Yr 1968),224 (Yr 1969),224 (Yr 1949)
1968,261,1969,261,261 (Yr 1968),261 (Yr 1969),261 (Yr 1949)
1968,262,1969,262,262 (Yr 1968),262 (Yr 1969),262 (Yr 1949)
1968,263,1969,263,263 (Yr 1968),263 (Yr 1969),263 (Yr 1949)
1968,264,1969,264,264 (Yr 1968),264 (Yr 1969),264 (Yr 1967)
1968,265,1969,265,265 (Yr 1968),265 (Yr 1969),265 (Yr 1968)
1968,270,1969,270,270 (Yr 1968),270 (Yr 1969),270 (Yr 1959)
1968,271,1969,271,271 (Yr 1968),271 (Yr 1969),271 (Yr 1949)
1968,272,1969,272,272 (Yr 1968),272 (Yr 1969),272 (Yr 1949)
1968,281,1969,281,281 (Yr 1968),281 (Yr 1969),281 (Yr 1949)
1969,201,1970,201,201 (Yr 1969),201 (Yr 1970),201 (Yr 1938)
1969,202,1970,202,202 (Yr 1969),202 (Yr 1970),202 (Yr 1938)
1969,203,1970,203,203 (Yr 1969),203 (Yr 1970),203 (Yr 1938)
1969,204,1970,204,204 (Yr 1969),204 (Yr 1970),204 (Yr 1938)
1969,205,1970,205,205 (Yr 1969),205 (Yr 1970),205 (Yr 1938)
1969,206,1970,206,206 (Yr 1969),206 (Yr 1970),206 (Yr 1967)
1969,207,1970,207,207 (Yr 1969),207 (Yr 1970),207 (Yr 1969)
1969,208,1970,208,208 (Yr 1969),208 (Yr 1970),208 (Yr 1938)
1969,209,1970,209,209 (Yr 1969),209 (Yr 1970),209 (Yr 1938)
1969,210,1970,210,210 (Yr 1969),210 (Yr 1970),210 (Yr 1938)
1969,211,1970,211,211 (Yr 1969),211 (Yr 1970),211 (Yr 1938)
1969,212,1970,212,212 (Yr 1969),212 (Yr 1970),212 (Yr 1938)
1969,213,1970,213,213 (Yr 1969),213 (Yr 1970),213 (Yr 1938)
1969,214,1970,214,214 (Yr 1969),214 (Yr 1970),214 (Yr 1938)
1969,215,1970,215,215 (Yr 1969),215 (Yr 1970),215 (Yr 1938)
1969,217,1970,217,217 (Yr 1969),217 (Yr 1970),217 (Yr 1938)
1969,218,1970,218,218 (Yr 1969),218 (Yr 1970),218 (Yr 1938)
1969,219,1970,219,219 (Yr 1969),219 (Yr 1970),219 (Yr 1967)
1969,220,1970,220,220 (Yr 1969),220 (Yr 1970),220 (Yr 1938)
1969,221,1970,221,221 (Yr 1969),221 (Yr 1970),221 (Yr 1938)
1969,222,1970,222,222 (Yr 1969),222 (Yr 1970),222 (Yr 1959)
1969,224,1970,224,224 (Yr 1969),224 (Yr 1970),224 (Yr 1949)
1969,250,1970,250,250 (Yr 1969),250 (Yr 1970),250 (Yr 1969)
1969,261,1970,261,261 (Yr 1969),261 (Yr 1970),261 (Yr 1949)
1969,262,1970,262,262 (Yr 1969),262 (Yr 1970),262 (Yr 1949)
1969,263,1970,263,263 (Yr 1969),263 (Yr 1970),263 (Yr 1949)
1969,264,1970,264,264 (Yr 1969),264 (Yr 1970),264 (Yr 1967)
1969,265,1970,265,265 (Yr 1969),265 (Yr 1970),265 (Yr 1968)
1969,270,1970,270,270 (Yr 1969),270 (Yr 1970),270 (Yr 1959)
1969,271,1970,271,271 (Yr 1969),271 (Yr 1970),271 (Yr 1949)
1969,272,1970,272,272 (Yr 1969),272 (Yr 1970),272 (Yr 1949)
1969,281,1970,281,281 (Yr 1969),281 (Yr 1970),281 (Yr 1949)
1970,201,1971,201,201 (Yr 1970),201 (Yr 1971),201 (Yr 1938)
1970,202,1971,202,202 (Yr 1970),202 (Yr 1971),202 (Yr 1938)
1970,203,1971,203,203 (Yr 1970),203 (Yr 1971),203 (Yr 1938)
1970,204,1971,204,204 (Yr 1970),204 (Yr 1971),204 (Yr 1938)
1970,205,1971,205,205 (Yr 1970),205 (Yr 1971),205 (Yr 1938)
1970,206,1971,206,206 (Yr 1970),206 (Yr 1971),206 (Yr 1967)
1970,207,1971,207,207 (Yr 1970),207 (Yr 1971),207 (Yr 1969)
1970,208,1971,208,208 (Yr 1970),208 (Yr 1971),208 (Yr 1938)
1970,209,1971,209,209 (Yr 1970),209 (Yr 1971),209 (Yr 1938)
1970,210,1971,210,210 (Yr 1970),210 (Yr 1971),210 (Yr 1938)
1970,211,1971,211,211 (Yr 1970),211 (Yr 1971),211 (Yr 1938)
1970,212,1971,212,212 (Yr 1970),212 (Yr 1971),212 (Yr 1938)
1970,213,1971,213,213 (Yr 1970),213 (Yr 1971),213 (Yr 1938)
1970,214,1971,214,214 (Yr 1970),214 (Yr 1971),214 (Yr 1938)
1970,215,1971,215,215 (Yr 1970),215 (Yr 1971),215 (Yr 1938)
1970,216,1971,216,216 (Yr 1970),216 (Yr 1971),216 (Yr 1970)
1970,217,1971,217,217 (Yr 1970),217 (Yr 1971),217 (Yr 1938)
1970,218,1971,218,218 (Yr 1970),218 (Yr 1971),218 (Yr 1938)
1970,219,1971,219,219 (Yr 1970),219 (Yr 1971),219 (Yr 1967)
1970,220,1971,220,220 (Yr 1970),220 (Yr 1971),220 (Yr 1938)
1970,221,1971,221,221 (Yr 1970),221 (Yr 1971),221 (Yr 1938)
1970,222,1971,222,222 (Yr 1970),222 (Yr 1971),222 (Yr 1959)
1970,224,1971,224,224 (Yr 1970),224 (Yr 1971),224 (Yr 1949)
1970,226,1971,226,226 (Yr 1970),226 (Yr 1971),226 (Yr 1970)
1970,250,1971,250,250 (Yr 1970),250 (Yr 1971),250 (Yr 1969)
1970,261,1971,261,261 (Yr 1970),261 (Yr 1971),261 (Yr 1949)
1970,262,1971,262,262 (Yr 1970),262 (Yr 1971),262 (Yr 1949)
1970,263,1971,263,263 (Yr 1970),263 (Yr 1971),263 (Yr 1949)
1970,264,1971,264,264 (Yr 1970),264 (Yr 1971),264 (Yr 1967)
1970,265,1971,265,265 (Yr 1970),265 (Yr 1971),265 (Yr 1968)
1970,270,1971,270,270 (Yr 1970),270 (Yr 1971),270 (Yr 1959)
1970,271,1971,271,271 (Yr 1970),271 (Yr 1971),271 (Yr 1949)
1970,272,1971,272,272 (Yr 1970),272 (Yr 1971),272 (Yr 1949)
1970,281,1971,281,281 (Yr 1970),281 (Yr 1971),281 (Yr 1949)
1971,201,1972,201,201 (Yr 1971),201 (Yr 1972),201 (Yr 1938)
1971,202,1972,202,202 (Yr 1971),202 (Yr 1972),202 (Yr 1938)
1971,203,1972,203,203 (Yr 1971),203 (Yr 1972),203 (Yr 1938)
1971,204,1972,204,204 (Yr 1971),204 (Yr 1972),204 (Yr 1938)
1971,205,1972,205,205 (Yr 1971),205 (Yr 1972),205 (Yr 1938)
1971,206,1972,206,206 (Yr 1971),206 (Yr 1972),206 (Yr 1967)
1971,207,1972,207,207 (Yr 1971),207 (Yr 1972),207 (Yr 1969)
1971,208,1972,208,208 (Yr 1971),208 (Yr 1972),208 (Yr 1938)
1971,209,1972,209,209 (Yr 1971),209 (Yr 1972),209 (Yr 1938)
1971,210,1972,210,210 (Yr 1971),210 (Yr 1972),210 (Yr 1938)
1971,211,1972,211,211 (Yr 1971),211 (Yr 1972),211 (Yr 1938)
1971,212,1972,212,212 (Yr 1971),212 (Yr 1972),212 (Yr 1938)
1971,213,1972,213,213 (Yr 1971),213 (Yr 1972),213 (Yr 1938)
1971,214,1972,214,214 (Yr 1971),214 (Yr 1972),214 (Yr 1938)
1971,215,1972,215,215 (Yr 1971),215 (Yr 1972),215 (Yr 1938)
1971,216,1972,216,216 (Yr 1971),216 (Yr 1972),216 (Yr 1970)
1971,217,1972,217,217 (Yr 1971),217 (Yr 1972),217 (Yr 1938)
1971,218,1972,218,218 (Yr 1971),218 (Yr 1972),218 (Yr 1938)
1971,219,1972,219,219 (Yr 1971),219 (Yr 1972),219 (Yr 1967)
1971,220,1972,220,220 (Yr 1971),220 (Yr 1972),220 (Yr 1938)
1971,221,1972,221,221 (Yr 1971),221 (Yr 1972),221 (Yr 1938)
1971,222,1972,NA,222 (Yr 1971),NA,222 (Yr 1959)
1971,224,1972,NA,224 (Yr 1971),NA,224 (Yr 1949)
1971,226,1972,226,226 (Yr 1971),226 (Yr 1972),226 (Yr 1970)
1971,250,1972,250,250 (Yr 1971),250 (Yr 1972),250 (Yr 1969)
1971,261,1972,261,261 (Yr 1971),261 (Yr 1972),261 (Yr 1949)
1971,262,1972,262,262 (Yr 1971),262 (Yr 1972),262 (Yr 1949)
1971,263,1972,263,263 (Yr 1971),263 (Yr 1972),263 (Yr 1949)
1971,264,1972,264,264 (Yr 1971),264 (Yr 1972),264 (Yr 1967)
1971,265,1972,265,265 (Yr 1971),265 (Yr 1972),265 (Yr 1968)
1971,269,1972,269,269 (Yr 1971),269 (Yr 1972),269 (Yr 1971)
1971,270,1972,270,270 (Yr 1971),270 (Yr 1972),270 (Yr 1959)
1971,271,1972,271,271 (Yr 1971),271 (Yr 1972),271 (Yr 1949)
1971,272,1972,272,272 (Yr 1971),272 (Yr 1972),272 (Yr 1949)
1971,281,1972,281,281 (Yr 1971),281 (Yr 1972),281 (Yr 1949)
1971,290,1972,290,290 (Yr 1971),290 (Yr 1972),290 (Yr 1971)
1971,292,1972,292,292 (Yr 1971),292 (Yr 1972),292 (Yr 1971)
1971,294,1972,294,294 (Yr 1971),294 (Yr 1972),294 (Yr 1971)
1972,201,1973,201,201 (Yr 1972),201 (Yr 1973),201 (Yr 1938)
1972,202,1973,202,202 (Yr 1972),202 (Yr 1973),202 (Yr 1938)
1972,203,1973,203,203 (Yr 1972),203 (Yr 1973),203 (Yr 1938)
1972,204,1973,204,204 (Yr 1972),204 (Yr 1973),204 (Yr 1938)
1972,205,1973,205,205 (Yr 1972),205 (Yr 1973),205 (Yr 1938)
1972,206,1973,206,206 (Yr 1972),206 (Yr 1973),206 (Yr 1967)
1972,207,1973,207,207 (Yr 1972),207 (Yr 1973),207 (Yr 1969)
1972,208,1973,208,208 (Yr 1972),208 (Yr 1973),208 (Yr 1938)
1972,209,1973,209,209 (Yr 1972),209 (Yr 1973),209 (Yr 1938)
1972,210,1973,210,210 (Yr 1972),210 (Yr 1973),210 (Yr 1938)
1972,211,1973,211,211 (Yr 1972),211 (Yr 1973),211 (Yr 1938)
1972,212,1973,212,212 (Yr 1972),212 (Yr 1973),212 (Yr 1938)
1972,213,1973,213,213 (Yr 1972),213 (Yr 1973),213 (Yr 1938)
1972,214,1973,214,214 (Yr 1972),214 (Yr 1973),214 (Yr 1938)
1972,215,1973,215,215 (Yr 1972),215 (Yr 1973),215 (Yr 1938)
1972,216,1973,216,216 (Yr 1972),216 (Yr 1973),216 (Yr 1970)
1972,217,1973,217,217 (Yr 1972),217 (Yr 1973),217 (Yr 1938)
1972,218,1973,218,218 (Yr 1972),218 (Yr 1973),218 (Yr 1938)
1972,219,1973,219,219 (Yr 1972),219 (Yr 1973),219 (Yr 1967)
1972,220,1973,220,220 (Yr 1972),220 (Yr 1973),220 (Yr 1938)
1972,221,1973,221,221 (Yr 1972),221 (Yr 1973),221 (Yr 1938)
1972,224,1973,224,224 (Yr 1972),224 (Yr 1973),224 (Yr 1972)
1972,225,1973,225,225 (Yr 1972),225 (Yr 1973),225 (Yr 1972)
1972,226,1973,226,226 (Yr 1972),226 (Yr 1973),226 (Yr 1970)
1972,250,1973,250,250 (Yr 1972),250 (Yr 1973),250 (Yr 1969)
1972,261,1973,261,261 (Yr 1972),261 (Yr 1973),261 (Yr 1949)
1972,262,1973,262,262 (Yr 1972),262 (Yr 1973),262 (Yr 1949)
1972,263,1973,263,263 (Yr 1972),263 (Yr 1973),263 (Yr 1949)
1972,264,1973,264,264 (Yr 1972),264 (Yr 1973),264 (Yr 1967)
1972,265,1973,265,265 (Yr 1972),265 (Yr 1973),265 (Yr 1968)
1972,269,1973,269,269 (Yr 1972),269 (Yr 1973),269 (Yr 1971)
1972,270,1973,270,270 (Yr 1972),270 (Yr 1973),270 (Yr 1959)
1972,271,1973,271,271 (Yr 1972),271 (Yr 1973),271 (Yr 1949)
1972,272,1973,272,272 (Yr 1972),272 (Yr 1973),272 (Yr 1949)
1972,281,1973,281,281 (Yr 1972),281 (Yr 1973),281 (Yr 1949)
1972,290,1973,290,290 (Yr 1972),290 (Yr 1973),290 (Yr 1971)
1972,292,1973,292,292 (Yr 1972),292 (Yr 1973),292 (Yr 1971)
1972,294,1973,294,294 (Yr 1972),294 (Yr 1973),294 (Yr 1971)
1973,201,1974,201,201 (Yr 1973),201 (Yr 1974),201 (Yr 1938)
1973,202,1974,202,202 (Yr 1973),202 (Yr 1974),202 (Yr 1938)
1973,203,1974,203,203 (Yr 1973),203 (Yr 1974),203 (Yr 1938)
1973,204,1974,204,204 (Yr 1973),204 (Yr 1974),204 (Yr 1938)
1973,205,1974,205,205 (Yr 1973),205 (Yr 1974),205 (Yr 1938)
1973,206,1974,206,206 (Yr 1973),206 (Yr 1974),206 (Yr 1967)
1973,207,1974,207,207 (Yr 1973),207 (Yr 1974),207 (Yr 1969)
1973,208,1974,208,208 (Yr 1973),208 (Yr 1974),208 (Yr 1938)
1973,209,1974,209,209 (Yr 1973),209 (Yr 1974),209 (Yr 1938)
1973,210,1974,210,210 (Yr 1973),210 (Yr 1974),210 (Yr 1938)
1973,211,1974,211,211 (Yr 1973),211 (Yr 1974),211 (Yr 1938)
1973,212,1974,212,212 (Yr 1973),212 (Yr 1974),212 (Yr 1938)
1973,213,1974,213,213 (Yr 1973),213 (Yr 1974),213 (Yr 1938)
1973,214,1974,214,214 (Yr 1973),214 (Yr 1974),214 (Yr 1938)
1973,215,1974,215,215 (Yr 1973),215 (Yr 1974),215 (Yr 1938)
1973,216,1974,216,216 (Yr 1973),216 (Yr 1974),216 (Yr 1970)
1973,217,1974,217,217 (Yr 1973),217 (Yr 1974),217 (Yr 1938)
1973,218,1974,218,218 (Yr 1973),218 (Yr 1974),218 (Yr 1938)
1973,219,1974,219,219 (Yr 1973),219 (Yr 1974),219 (Yr 1967)
1973,220,1974,220,220 (Yr 1973),220 (Yr 1974),220 (Yr 1938)
1973,221,1974,221,221 (Yr 1973),221 (Yr 1974),221 (Yr 1938)
1973,224,1974,224,224 (Yr 1973),224 (Yr 1974),224 (Yr 1972)
1973,225,1974,225,225 (Yr 1973),225 (Yr 1974),225 (Yr 1972)
1973,226,1974,226,226 (Yr 1973),226 (Yr 1974),226 (Yr 1970)
1973,250,1974,250,250 (Yr 1973),250 (Yr 1974),250 (Yr 1969)
1973,261,1974,261,261 (Yr 1973),261 (Yr 1974),261 (Yr 1949)
1973,262,1974,262,262 (Yr 1973),262 (Yr 1974),262 (Yr 1949)
1973,263,1974,263,263 (Yr 1973),263 (Yr 1974),263 (Yr 1949)
1973,264,1974,264,264 (Yr 1973),264 (Yr 1974),264 (Yr 1967)
1973,265,1974,265,265 (Yr 1973),265 (Yr 1974),265 (Yr 1968)
1973,269,1974,269,269 (Yr 1973),269 (Yr 1974),269 (Yr 1971)
